수업 들을때 강의 녹화는 어떤식으로 하나요??,"교수님께서 올려주시거나, 녹화프로그램 따로 깔기!"
근데 전자출결에 핸드폰 안들고가면 교수님이 출첵해주세요??,교수님마다 달라
다들 교수님한테 줌링크 메일 받아요?? 저만 안오는거에요..?,교수님마다 달라! 강의 OT때 설명해주실꺼야
아주강좌 캠키고 수업하나요?,교수님마다 달라! 강의 OT때 설명해주실꺼야
줌수업은 전자출결안해도 되죠?,교수님마다 달라! 강의 OT때 설명해주실꺼야
과학과 종교 동영상 들었는데 출첵 된건진 알 수 있나? 보긴 다 봤는데 중간에 1분 정도 멈춰놓고 다시 봤는데 괜찮겠지 ㅠㅠ,"교수님마다 달라! 아주BB의 더보기에서, 강의 출석확인 해봐!"
시험 기간 같은때 가장 빠른 시험이랑 가장 늦은 시험은 몇시인가요??,교수님마다 달라! 주말이나 밤에 보는 경우도 있어
교수님들 수업에서 말 시키시나??? 도서관이어서 좀 그런데...,교수님마다 달라! 최선을 다하자!
책은 첫시간 들어보고 사야댐? 아님 미리 사야되나,"교수님마다 상이하니까, OT때 알려주실꺼야!"
줌 주소 수업 시작 직후에 올라오는거야? 어디에 올라와?,"교수님마다 상이하니까, OT때 알려주실꺼야!"
줌 수업은 그냥 들어가기만하면 출석임??,"교수님마다 상이하니까, OT때 알려주실꺼야!"
줌 수업도 전자출결해야하나요?,"교수님마다 상이하니까, OT때 알려주실꺼야!"
전자출석 해야되는 과목은 다 오티에서 설명하지?,"교수님마다 상이하니까, OT때 알려주실꺼야!"
전자출결은 교수님이 입력해주시는가에요?,"교수님마다 상이하니까, OT때 알려주실꺼야!"
영어수업 마이크 켜야해?,"교수님마다 상이하니까, OT때 알려주실꺼야!"
엑셀 파일 다 확인했는데대면 수업은 2주 비대면 상관없이 그냥 대면 나가는 거야?그리고 혼용은 그 주에 대면인지 비대면인지 따로 공지주셔?,"교수님마다 상이하니까, OT때 알려주실꺼야!"
아주인성 수업에서 노트필기 같은 거 해야하나요…?,"교수님마다 상이하니까, OT때 알려주실꺼야!"
아주bb -> 코스 -> 줌으로 들어가도 되고그냥 교수님이 공지사항에 올려놓은 주소로 들어가도 되는거지?,"교수님마다 상이하니까, OT때 알려주실꺼야!"
신입생인데 출석 어떻게해야하나요?,"교수님마다 상이하니까, OT때 알려주실꺼야!"
수업자료 비비에서 다운받는거야!?,"교수님마다 상이하니까, OT때 알려주실꺼야!"
대학에서는 교재 계속 안 들고와도 점수 깎거나 그런거 없죠?,"교수님마다 상이하니까, OT때 알려주실꺼야!"
다들 수업 어떻게 들어가는 거임...? 나 진짜 하나도 모르겠음 줌 어디로 출석해야하는거야,"교수님마다 상이하니까, OT때 알려주실꺼야!"
강의pdf파일은 교수님이 아주bb에 주시는거야??,"교수님마다 상이하니까, OT때 알려주실꺼야!"
bb에 기능 더보기 해서 온라인출석조회 들어갔는데 항목이 없다고 뜨면 어떻게 되는 거야….?,교수님이 설정을 안해 두신거 같아 ㅠㅠ
외국인친구는 교양이나 이런곳에서 친해지는건가요..?!,"교양과목보다는, 국제협력팀의 프로그램! 동아리도 알아봐!"
영역별 교양이랑 그냥 교양이랑 뭐가 달라?교양도 들어도 되는 거야?,교양은 안 들어도 졸업 가능
영교나 교양 중에서 일학냠인데 이학년꺼 들어도 괜차나??,교양은 학년 써있는거 아예 무시. 모든 과목이 1234학년 다같이 들음(3 4학년이 70%쯤 됨)
수학1 교재 무조건 최신 교재여야함?,교재의 문제가 조금 다를수도 있어!
아주문고 어디있어요?,"구 학생회관 1층, 광장쪽에서 보면 입구 옆에있어!"
아주문고?? 위치가 정확히 어디인가요?어떤글에선 신학이라 하고 어떤글에선 구학이라고 해서요ㅜ그리고 서점이 학생회관 안에 있는건가요?,"구 학생회관 1층, 광장쪽에서 보면 입구 옆에있어!"
체크카드 이미 있어도 학생증 체크카드 해야하는건가요?,굳이 안해도 돼요!
영교 보통 여석이 얼만큼 되나요?,"권장 이수 학년에 따라 다른데, 10자리 내외야 ㅠㅠ"
교양과목 중에 요일 뒤에 숫자 있는건 뭐야?,그거 시간표야!! 시간!! 나타내주는 거
아주희망이나 다른 교양 수업방식 공지에 있는 엑셀 파일 받으면 되나요? 과목마다 다 다를거 같긴 한데 어떤 과목은 한 주씩 바꾸고 어떤 과목은 온라인만 쭉 해서 그런지 더 헷갈리네요,"그거 학사서비스에 들어가서 강의계획서 확인해보세요. 학사서비스 -> 수업 -> 수업 계획서
https://mportal.ajou.ac.kr/main.do"
수강신청 결과에 있고 시간표에 있으면 그 과목도 자동신청 된건가요…?자동신청 과목 아닌걸로 아는데 있길래요..,그럴거야. cobsm이런거 말고 학과에서 추가로 넣어주느것들도 과바과로 있음
아주대 근처 pc방 몇시부터 열어요?? 9시에도 열까요?,근데 문여는 건 사장 마음인데 보통 7시쯤 열어
글쓰기도 영어 1처럼 필수인가요?자동신청이 안되어있길래....,글쓰기 무조건 ! 필수!
전자 자동수강신청 겹치는 과목 있는데 그건 어떡함?,기다려봐!
긱사로 택배시키면 기사님들이 알아서 무인 택배함 넣어주시나요?? 무인택배함을 사용해본 적이 없어서ㅠㅠ,기사님이 되도록 무인택배함에 넣고 비밀번호를 문자로 보내주실꺼야!
2차 생활관 입사생 발표 아직 안나왔죠?,기숙사 공지사항 확인해줘! http://dorm.ajou.ac.kr/dorm/board/board01.jsp
긱사 붙었으면 이번 주 주말에 올라가도 될까? 납부 28일이던데,기숙사 입사기간에는 자유롭게 입사 가능해!
기숙사 입사할 때 부모님 못 들어가시죠?,기숙사 입사시 부모님은 출입이 불가능해
용지에 전자렌지 있음?,기숙사 취사실!
기숙사 음식물 쓰레기는 어디다 버려요??,기숙사 취사실!
격리해제확인서 기숙사에 메일보내야 하는데 결핵검사소견서 보낸 메일에 보냄ㄴ 되나요??,"기숙사는 결핵검사 결과, 음성 or 격리해제 확인서 모두 요구해!"
토욜에 들어가는데 음성확인서 필요함?음성확인서 이제 안 떼주는거 같던데,"기숙사는 결핵검사 결과, 음성 or 격리해제 확인서 모두 요구해!"
일신 2인실 붙었는데 선배랑 같이 쓰나요?,기숙사는 대부분 학년을 섞어서 배정해!
택배 시키면 원래 그 입구쪽에 도착하는 거야..?,기숙사는 무인택배함 확인하면 돼!
기숙사 입사하신분들 다 음성확인서 제출했어요???확인서안내면 빠꾸 당해요????ㅜㅜㅜ낼 입산데,기숙사는 음성 확인서와 결핵 검사 표가 있어야 입사 가능해!
기숙사 주말에 입사 가능하죠??,기숙사는 입사기간에는 자유롭게 입사 가능해!
기숙사 입사는 언제부터 언제까지 하는 건가요??입사일자가 없다는데요...?,기숙사는 입사기간에는 자유롭게 입사 가능해!
기숙사 배정 됐는데 정시러는 언제부터 입사임???,기숙사는 입사기간에는 자유롭게 입사 가능해!
기숙사 2차 붙었으면 28일날 바로 짐놔두러 가도되나요??,기숙사는 입사기간에는 자유롭게 입사 가능해!
긱사 주말마다 집으로 돌아갈 수 있나요?,기숙사는 통금이 없고 외박도 자유야! 룸메에게 피해가 안가게끔 해줘!
광교관 외박해도 뭐라고 안하나요...??,기숙사는 통금이 없고 외박도 자유야! 룸메에게 피해가 안가게끔 해줘!
광교관 취사실에서 밥먹어야해? 아님 휴게실?,기숙사는 휴게실에서 취식 가능!
긱사 안 들어가고 싶으면 그냥 돈 안 내면 되나요?,기숙사를 희망하지 않으면 등록 절차를 포기하면 돼!
기숙사비 분납 되나요?,기숙사비는 분납이 안돼!
기숙사 학식 나와요?,기숙사생이라고 학식을 공짜로 주진 않아 ㅠㅠ
기숙사 식당은 기숙사생만 가는 곳이고 학생식당은 기숙사생+일반학생들 다 가는 곳인가요?,기숙사식당도 다 가도 괜찮아여
긱사 비용에 식사비용 안들어 있지??,기숙사에는 식권이 포함되어 있지 않아 ㅠㅠ
밤새 공부할 수 있는곳 있음?기숙사에서 해도 되나,기숙사의 열람실! 도서관 열람실!
기초필수과목 신청어떻게해?,"기초 필수과목은 대부분 자동 수강신청이고, 아니면 학과별 기초과목으로 수강신청하기!"
녹강은 바로 안듣고 나중에 들어도 듣기만 하면 출결 되는 건가요??,기한안에만 잘 챙겨듣자!
응화생 친구들아 아주희망 어느시간 어느교수님거 신청해야되는거야...?ㅠ,김종현 교수님 이평천 교수님. 응화생 홈피 공지 봐봐 개설은 분반인데 하는건 합반이라 여석있는거 신청하라고 되어있음 참고로 시간이랑 수업장소는 같어
이비즈 17학점인데 신청하고 보니까 다 교필로 신청되있던데 괜찮으려나?,나중에 수정될거야! 걱정하지마!
남제관 매트리스커버 사가야 되나요? 사면 싱글사이즈인가요??,남제관 매트리스는 싱글사이즈!
용지관에서 세탁시설 이용 어떻게하나요? 광교랑 다른데 한군데만 있던데..,남제관과 용지관 사잉에 있는 기숙사 식당 지하 1층에 있어!
혹시 전공 선택 남은 학점을 다른 과 전공으로 들어도 괜찮을까요...???,너 자유야!
학생증 굳이 국민은행 카드로 만들 필요 없죠?,너 자유야!
ㅋㅋㅋㅋ다른 학과 과목 들어도 되냐?,너 자유야!
줌강의 듣다가 화장실 가도되나요?,너 자유야!
전체동아리 +과연합동아리(전공관련) 이렇게 들려고하는디 많은가..?,너 자유야!
영역별 교양이랑 그냥 교양이랑 하나씩 들어도됨?,너 자유야!
아주희망 다른 학부 걸로 신청해버린 거 같은데 이거 정정기간 동안 바꿀 수 있겠지?,너 자유야!
수강신청할때 어떤 순서로 해야하나요?ㅜㅜ,너 자유야!
소학회만 2개 들어가도 되나요?,너 자유야!
소학회 꼭 들어가야하나요..???,너 자유야!
비대면강의 기숙사에서 들어도되죠?룸메가 허락하면,너 자유야!
동아리 안하고 소학회만 해도 문제 없죠?,너 자유야!
동아리 몇개 하는게 좋나요..?,너 자유야!
대외활동 해보는데 좋을까요?? 근데 제가 아예 할 줄 아는게 없어서 다른사람한테 피해만 될까요???,너 자유야!
교양들 수강신청 우선순서는 담은 인원 순으로 하는게 좋겠죠...?,너 자유야!
교양과목은 과에 상관없이 아무거나 들어도 되나요?,너 자유야!
2학년 때도 학생회 할 수 있나요..?,너 자유야!
개강총회 필참인가요?,너 자유야!
개총 꼭 참석 해야할까요??,너 자유야!
기숙사들어가ㅕㄴ 웰컴키트 어케받지주소 기숙사로 하면 되나?,너 자유야!
다들 동아리 가입 언제할거임?,너 자유야!
다들 동아리 가입했어 ? 생각해둔건 ?,너 자유야!
소학회 같은 거 가입하고 안 나가도 되나요?,너 자유야!
웰컴키드 받는거 기숙사로 주소바꿔도 되지?,너 자유야!
수강신청 할 때 담은 수 많은 거부터 순서대로 하면 됨?,너가 알아서 하는 건데 보통 영교 교양 기초 전공 순
낼 수강신청할 과목 리스트는 어디서 볼수있나요??,너네 과 요람에서 볼 수 있어!
자동수강신청은 몇교시에 뭘하는지도 알아서 배정해주는거임??,네
미디어학과 그래픽디자인 필수인가요?,네 필수에요. 다만 1학년 1학기와 1학년 2학기 모두 수강 가능합니다.
아주대 입구에 농구 코트 자유롭게 가서 해도 되는건가요??,"네넹, 나중에 라이트 같은거 켜집니다"
영어영문인데 노트북 살까요 아이패드 살까요??,노트북은 필수고 태블릿은 선택
문돌이 얘드라 수학1 이거 어카냐? 미적분 아예 모르는데,다들 어려워해! 대학 와서 열심히 시작해도 늦지 않아!
올해 공과대 요람에~택1 에 3개씩 있는데 무조건 거기 있는거만 들어야대요?,다른거 들어도되는데 영교로 인정안되고 그냥 교양선택으로 되는거임. 졸업하려면 필수영교 학점 채우기위해 그 셋중에 하나 들어야함.
지금 다산관 매점 열려있나요? 6시에 도착할거같은데,다산관 식당은 9~18시까지야!
다들 마스크 끼고 함?,"대면은 마스크, 비대면은 되도록 맨얼굴로!"
알파벳 교시는 75분수업 15분쉬는시간숫자로된 교시는 50분수업 10분쉬는시간맞나요??????,"대부분 강의가 75 / 15인데, 강의마다 다르니 확인해봐!"
줌 강의는 bb 코스에서 해당 과목 선택하고 줌 들어가는거 아는데 동영상 강의는 어떻게 봐요?,대부분 강의노트에 올라와! 아주BB 확인해!
기재된 수업시간 15분 전에 끝나는게 확실한가요..? 알바땜에 불안한데..,"대부분 지킬려고 노력하시는데, 열정넘치는 분들이 가끔씩 오버하기도 ㅠㅠ"
그 학교 도서관에서 비대면 수업 들을 수 있나요? 된다면 도서관 들어가는데 학생증 같은게 따로 필요해요??,도서관 출입시 학생증이 필요해! https://idt.ajou.ac.kr/idt/user/idCard/apply/detail.do
그 학교가서 대면 수업 비대면수업 연강이면실시간 수업은 보통 어디서 듣나요??,"도서관, 도서관카페, 동아리방.. 상황에 맞게 하자!"
대면 수업 후에 비대면 수업인데 학교에서 들을만한 장소 좀 알려주실 수 있으실까요??ㅠㅠ 제발...ㅠㅠㅠ,"도서관, 도서관카페, 동아리방.. 상황에 맞게 하자!"
비대면수업일 때 학교 내에서 수업을 들을만한 장소가 있을까요?,"도서관, 도서관카페, 동아리방.. 상황에 맞게 하자!"
학교에 비대면 수업 들을 곳 있나요??,"도서관,도서관카페,동아리방 등등… 발표가 있다면 도서관은 피해!"
혹시 동아리는 자기 과 동아리밖에 못하나용??,동아리: 과 상관x / 소학회(과동아리): 소학회별로 다름
동아리랑 소학회 차이점이 뭐예요 ?,"동아리는 학과 상관없고, 소학회는 학과를 반으로 찢은 느낌이야!"
동아리 박람회가 뭐야?,"동아리를 홍보하고, 신입부원을 받는 홍보 행사야!"
1월이나 2월초애 마감된 동아리는 다시 모집 안하나요? 정시는 어떻게 들어가라고,"동아리방에 찾아가고, 비대면이라면 운영진에게 연락해봐! https://www.ajou.ac.kr/kr/life/auclub.do"
동아리신청 어디서하나요??,"동아리방에 찾아가고, 비대면이라면 운영진에게 연락해봐! https://www.ajou.ac.kr/kr/life/auclub.do"
국민 노리체크카드 이미 있는데 그럼 학생증 체크카드 신청 못하는 거겠죠?ㅠ,동일한 통장으로 가능해!
16학점은 19학점에 비해 성적장학 받을 때 마이너스 요소가 있나요?,동점자끼리 비교하는 용이야!
과 단톡방 꼭 들어가야하나요..???,들어가면 얻는 정보가 많아서 들어가는게 이득입니다.
이렇게 2학년 3학년에 표시 되어있는 과목은 1학년 때는 못 듣는건가요?,들을 수 있어
등록금 납부 고지서는 지금 못 뽑나요?등록금 영수증?? 그거라도 뽑아야 할 것 같은데 어디서 어떻게 뽑는지 자세히 알려주실 수 있나요ㅠㅠㅠ,등록금 납부 고지서는 등록하고 바로 뽑을 수 있어요!! 학사서비스 들어가보세욤 https://mportal.ajou.ac.kr/main.do
학번이 들어가있는 등록금고지서 뽑을 수 있나요?,등록기간에 고지서 출력하기!
수학 보충반으로 어떻게 바꿔요?,따로 신청 기간이 있고 학과 게시판을 확인해봐!
수강신청때 정각 땡 치자마자 눌러야하는게 과목코드 친거에요 아니면 그 구글같이 컨퓨터아닌거 인증하는 숫자 쓰기에요??,로그인을 미리 해뒀으면 위에 수강신청메뉴를 눌러야함. 그리고 과목코드 치고 인증번호치고 확인누르고.
남제관 호실에서 취식하시나요 다들?,룸메분들과 합의해서 정하는거야!
CYBER강좌반이 뭐에요?,말그대로 온라인 강좌!
cyber 라고 되어있고 시간표에 안뜨는게 싸강이지?다들 싸강 많이 담아놓을줄알았는데 아니네이유가 있나..?,말그대로 온라인 강좌!
1학년 1학기때 필수로 들어야하는건 자동수강신청되는건가요? 자동으로 되는거 말고 신청 못하면 망한다는거 있나요?,망하지는않겠지만 전필같은건 제때 들으면 좋잖아. 모든 필수과목이 자동인게 아니라. 1학년에 한해서 COBSM 과목들과 학과에서 추가로 해주는 과목들만 자동인거임.
교직원 식당이 용지랑 남제사이 2츨 맞나요?,맞아! 이용시간 확인하고 이용해줘!
새내기들 학교 인증 어떻게해? 다른 게시판 언제부터 돼?,메일 나오면 할 수 있어
메일을 업데이트 하라는 게 무슨말일까요..?,메일주소가 옳은지 확인해줘!
아직도 이거 모르는게 어이없긴한데.. 비대면 수업 듣는 어플 뭐야..?,모바일은 blackboard 앱 깔고 pc 는 아주 bb에서 들을 수 있어
졸업요건 중에 공인영어성적 있는 거는 그 중에 하나만 충족하면 되는 건가요??,몰라
안녕하세요! 학교 셔틀 관련해 궁금한 것이 있어 여쭙습니다. 본 광교중앙역에서 출발하는 버스는 유료인가요 무료인가요? 타 셔틀에 비해 가격이 적혀있지않아 여쭈어봅다. 감사합니다!,무료인것 같애! https://ajou.ac.kr/kr/ajou/notice.do?mode=list&srSearchKey=&srSearchVal=%EB%B2%84%EC%8A%A4
화학1 책그냥 12판이랑 수정판 12판이랑 다른건가요?,문제가 조금 다를수도 있어!
학생증 꼭 발급해야됨? 모바일학생증 앱으로만 이용하면 안되나,발급해야해!
기숙사 생활실에서 강의 들어도 되나요,방에서는 들어도 상관없고 말해야 되는 거면 룸메랑 협의. 학습실에서는 가능하지
수학 칼큘러스 교재 서점에서 파는 거 번역본임??,번역본은 중고장터나 인터넷에서 판매해!
수강신청이 자동이면 암 것도 안하고 그냥26일날 확인만 하는 건가요?,별개로 신청할 과목만 하면 돼!
수학1 3시간이면 보충반인거야??,보충반은 주 3회 수업이야!
수학 보충반인지 아닌지는 어떻게 앎?,보충반은 주 3회 수업이야!
수1이 3번이면 보충반인거예요?,보충반은 주 3회 수업이야!
아직 수강신청 여석 확인 불가능 하죠? 언제쯤 가능 할까요,보통 여석확인은 해당학년 수강신청 하루 전날에 가능해요
용지관 기숙사 쓰레기통 방마다 있나요 ??,복도에 있어요
불안해서 그러는데 첫시간에 교재 사가야함?,본인 맘인데 오티 듣고 사도 된다함
멘토멘티 하면 좋나요?,본인 자유!
이전 수업이 늦게 끝나서 강의 지각하면 교수님이 감안해주시나요? 보통 오버해서 끝나는 경우 많아요?,봐주는거 없음... 수업시간 오버되면 급하면 눈치껏 나오거나 다음 수업 뛰어가는 수밖에 ㅋㅋ 오버하는 경우는 별로 없는데..걍 오버하는 교수님은 항상 하시고 안하는 분은 안하시는듯!
강의 집에서 들어도 됨?,비대면 강의는 집에서 들어도 괜찮아!
아주대 앱 전자출결 블루투스켜도 비콘 뭐시기 하면서 안되는데 이거 어떻게해야해?,비밀번호 입력으로 시도해봐! 참고로 교수님별로 상이해!
 어떻게 수업이 진행되는지 어디서 볼 수 있나요?,비비에 공지를 교수님이 올려주셔!
모바일 출결에서 비콘을 감지할 수 없다고 계속 오류뜨는데 어떻게 해야되나요..?,비콘은 대면출석용이야!
여석 마이너스는 뭐지빌넣으로 넣으면 저렇게 되나?,빌넣으로 학생이 초과되면 -로 떠!
학생증 사진 바꿀건데 신청하고 재발급 또 해? 걍 사진수정 요청하고 학생증 발급하면 안되는건가ㅜ,"사진이 바뀌면, 재발급은 자율적으로 선택! 단, 3천원이야!"
산업공학과 창의설계입문 필수인가요?????,산업공학과 창의 설계 입문은 필수 !
산B103이면 어딘가요? ,산학원이요
기숙사들어갈때 음성확인서 내는거 호흡기전담클리닉아닌 동네병원가도 되는건가…??,상관 없어!
권장이수표에서 나온대로 안하고 과 상관없이 영교 수강신청 해도 되나요?,상관 없어!
아주희망은 그 과 교수님에 해당하는 걸로 들어야해요??,상관 없어!
궁금한게 같은 종목 동아리 2개 들어가면 안되나요..?,상관없지!
대면수업때 노트북으로 교재 보시는분 있나요? 그래도 돼요?,상관없지!
소학회 개학하고 들어가면 늦어? 오티때 안내만 받았어,상시 모집!
동아리 신청 벌써 끝난것도 많네 ㅠㅠ동아리 중간에 드는것도 가능한가??,상시 모집!
공대 소학회 지금 신청해도 데나요?,상시 모집입니당!
동아리 모집은 언제 해???,상시모집!
의간동아리 지금 신청해도 되는건가요?,상시모집!
휴학해서 잘 모르는데 과톡 공지방 다시 봐도 없던데학생회는 언제 뽑았지 톡에 공지 올라오나단과대 학생회 총 학생회 ? 이런건 인스타로 공지가 올라오는 건감,상시모집!
동아리랑 소학회는 언제까지 신청 가능한거지?ㅠㅠ,상시모집!
과동아리랑 중앙동아리 가입 제한 날짜가 혹싀 있나?,상시모집!
동아리 아직 신청 기간 아니지..? 오티를 안 가서 ㅠㅠㅠ 동아리 신청 언젠지 아는사람,상시모집!
소학회 신청은 어떻게 해야 하나요?,"새내기 가이드나 모집글 또는 보통 신입생 단톡방에 올라올때 연락 ㄱㄱ
애타에 모집글이나 아니면 소학회방 들어가면 돼요"
시간표에 무슨무슨관 써있는 거'서'는 무슨관임?,서 = 서관! 원천관 뒷골목에 있어!
수업계획서에 나오는 주수강대상이 아니더라도 강의 듣는데는 지장 없는건가? 수강제한 같은 거는 수강신청때 뜨는거야?,"선수과목만 없다면, 너 자유야!"
나 1학년인데 3학년꺼 신청됐는데 뭐임?,"선수과목만 없다면, 너 자유야!"
공대 영교 창의적 사고 못들으면 다른 학년에 표시돼있는 영교 들어도 되는거야..? 그건 3학년 수업 같던데,"선수과목만 없다면, 너 자유야!"
학년구분에 2학년이라고 써져있는데 1학년은 신청 못하나요???,선수과목이 있는지 확인해봐!
남제관 드라이기 복도 콘센트에 꼽아 쓰는건가요?? 아니면 방에서 아무도없을때 써도 옆방엔 안들릴까요??,세면대에서 머리 말리기! 에티켓은 기본!
세탁기 쓸 때 천원 지폐로만 낼 수 있나요?? (카드 안되나용)그리고 세탁망은 왜 사용하면 안되나요?,"세탁기는 천원 지폐를 사용해야하고, 세탁망은 고장의 원인이 돼!"
광교관 세탁기랑 건조기 동전도 됨?,"세탁은 천원지폐만, 세탁망 사용금지!"
소학회 신청은 소학회 회장님한테 연락드리면 되는거야..?,소학회 신청은 연락을 통해 들어갈 수 있어!
경영학과 소학회 하면 좋은개 먼가요소학회가 먼가요?,소학회는 과 소속 동아리!
소학회랑 중앙동아리랑 뭐가 다른거야?,소학회는 과소속!
수1 교수님마다 교재 다 똑같음?? 아님 다른가,수1 교재는 아마 같을거야
강의 정원 어디서 보는지 아는 사람?? 찾으려고 사이트 뜯어보는데 눈이 삐었는지 모르겠다....,수강신청 기간 전날에 수강신청 사이트에서 확인해봐
수강 인원 정원 어디서 볼 수 있나요 ㅠㅠ??,수강신청 기간에 수강신청 사이트 들어가서 과목 검색하면 볼 수 있어 
수강신청 여석 언제 볼 수 있어요??,수강신청 기간에 수강신청 사이트에서 확인 가능!
이거 원래 이런거에요??수강신청 눌러도 아무것도 안나오고...내일 10시부터 수강신청화면 뜨는건가요?,수강신청 기간에만 확인할 수 있어 !
과목코드인지 뭔지 어디서 봄?,수강신청 사이트나 애타 시간표 확인해봐
수강신청창에서 그 밑에 수강신청목록에 신청한 과목 들어가있으면 된건가?!?,수강신청 성공시 아래에 등록 돼!
교양 남은 자리 몇갠지 알려면 포탈 학사지원 들어가면 알 수 있는건가요?,수강신청 전날에 수강신청 사이트에서 여석확인 가능!
강의 정원은 어찌 확인함?우선선위를 정해야하는데정원이 안나와있네,수강신청 전날에 수강신청 사이트에서 확인해봐!
저…… 수강번호는 어디서 확인할 수 있는거예요?,수강신청 홈페이지에서 검색!
수강 정원 어디서 볼 수 있어요?,수강신청기간에 수강신청 사이트에서 확인 가능해!
교양 선택 과목들 뭐 있는지 어디에 들어가나요??,수강신청때 교양으로 선택하면 볼 수 있어! 영역별 교양은 요람을 확인해줘! https://www.ajou.ac.kr/kr/bachelor/handbook2019.do
자동신청밖에 안됐는데 어케요??나중에 수습가능한건가요?,수강정정기간 확인하기! 오후4시까지야!
수강정정 줍줍은 언제까지 할 수 있는 건가요??,수강정정기간 확인하기! 오후4시까지야!
미디어 그래픽디자인 주수강대상이. 2학년으로 되어 있는데 들어도 되는 거 맞나요?,"수강제한만 없다면, 너 자유지!"
고급영어2는 무슨 기준으로 되는건가요?,수능성적에 따라 고급영어로 분류되기도 해!
비대면 수업은 어디서 들어야해요? 혹시 수업 별 공지 어디서 올라오는지 알려주실 분 계시나요...,"수업별 공지는 BB에서! 도서관이나 카페, 동방에서 공부하자!"
자동수강신청된거 수학 수업 일주일에 두번있는건데 보충반 아닌거야??,수학 보충반은 주 3회 강의야!
기초과목 문과랑 같이 들을수도 있슴? 수학 영어 같은거,수학/영어는 기초과목이라 학과가 많이 섞여!
수1손과제 그냥 풀이없이 답만 제출하는겨?,수학과제는 풀이도 필수!
과목 옆에 성232 이런거 있잖아요성이 건물이름 앞부분이란건 알겠는데 뒤에 숫자는 뭔가요?검색하기가 애매해서 물어봄,숫자는 강의실! 첫번째 숫자는 층!
영어1이 젤 낮은반이에요?,"숫자는 과목 분류일 뿐, 수준이 아니야!"
지금 전공필수 과목에서 어떤 교수님 수업을 들을까 고민하는데 학교 홈피 저희학과 교수진에 계신분도 있고 없으신 분들도 계시더라구요.이런 경우엔 에타 시간표가 없는 과목을 표시한걸까요? 아님 타과목 교수진분들이실까요(가능성 거의 없어보이는데),시간강사이실 수도 있어
수업시간이 표시되지 않는 과목들은 뭔가요??,"시간이 안뜬다면, 100% 자유 동영상강의거나 시간이 정해지지 않은거야!"
에타 시간표랑 학교사이트 시간표랑 다르던데 뭐를 봐야하나요? 학교사이트 시간표는 에타처럼 공백이없어요,"시간표가 변경되었을 수도 있으니, 학교홈페이지가 가장 정확해!"
시간표애 따라서 시험칠 때 시간이 정해지나요??그래서 연속으로 듣는게 많으면 시험기간때 힘드나요?,"시간표별로 정해진 시험시간이 있으나, 교수님마다 조금씩 다르기도해!"
줌 계정 꼭 아주메일로 가입해야해?? 나 모르고 내 개인 이메일 계정으로 가입해서 지금 수업 듣고있는데 ㅠㅜ 급하게 아주메일로 가입하긴 했는데 다음 수업부터는 아주메일 계정으로 들어야할까?,신상 확인이 가능하다면! 되도록 학교 이메일을 써줘!
교수님이 줌 명단으로 출석체크 하신댔는데내가 첫수업이라 실수로 개인이메일 계정으로 수업 들었거든ㅜ 학교이메일 계정 아니어도 출석인정 돼? 내 본명으로 이름 설정해놔서 동일인물인건 아실 것 같은데.. 교수님한테 메일 보내야할까?,신상 확인이 가능하다면! 되도록 학교 이메일을 써줘!
신소재공학과 자동수강신청 학점 19학점이야?,신소재 학과 자동수강신청은 19학점 이야!
코로나 음성검사가 pcr인가요 신속항원검사인가요???,신속항원검사 (지정병원에서 시행) = 검사 후 24시간 (그날 자정까지) 음성검사인정 pcr 검사 = 검사후 48시간 음성인정
기숙사 입사할 때 결핵검사 진단서만 내는거맞죠?pcr도 내는 분들이 뭐지..,신속항원검사 하라규 그랬는뎅
기숙사 들어갈때 문자 받고 PCR 한사람 없지?다 신속항원검사 하고 들가는 거지?,신속항원검사만 하면 가능해
일반반에서 보충반 바꾸려면 언제 어떻게해야하나요!??,"신청기간이 따로 있으니, 학과 홈페이지 공지사항을 자주 확인해줘!"
수학1 일반반 됐는데 보충반으로 가고 싶으면 어떻게 해야 돼요??,"신청기간이 따로 있으니, 학과 홈페이지 공지사항을 자주 확인해줘!"
나 수학 실력 정말…보충반해야하는 실력인데 일반반..이거 못 바꾸나요..?,"신청기간이 따로 있으니, 학과 홈페이지 공지사항을 자주 확인해줘!"
기숙사 입사절차 오래걸려요?짐은 오늘 안옮길건데,신청서만 적으면 됩니당 5분도 안걸려요
학생증 체크캬드는 자택으로 오나요?,신청할 때 정하면 될꺼야!
비대면으로 진행되는 수업은 수업시간에 어떠한 영상이나 줌(?)을 들어가야하나요?아니면 온클처럼 나중에 들어도 되는건가요?,실시간이면 보통 줌 링크 올려주시고 녹강이면 bb에 올라온 거 기간안에 보면 돼
22학번 새내기 임돠 녹강이랑 동영상 강의랑 다른게 뭐에요? 둘 다 같은거 아닌가?,실시간이면 보통 줌 링크 올려주시고 녹강이면 bb에 올라온 거 기간안에 적으면 돼
화학과 실험 수업ㄱㅖ획서 조회할때 교과 구분 어떻기 해야 나오나요? 아무리해도 안나와요 ㅠ,실험과목은 전공으로 검색해줘!
남제관 입사인데 9일날 입사해도 상관 없지?,ㅇㅇ
영역별 교양을 9학점 듣는게 졸업요건이라는거 맞지?,ㅇㅇ 근데 과바과라서 확인 ㄱㄱ https://www.ajou.ac.kr/kr/bachelor/handbook2019.do
